Comment,VideoId,VideoUrl
"Hemos llegado a tal grado, que yo solo tengo 4 amigos, y de esos, dudo de mas o menos 4. Amigos de verdad, si tienes uno, considérate afortunado, el hombre o mujer más rico del mundo, ya que incluso, tu esposa o novia, esposo o novio, pueden llegar a ser tus peores enemigos sin ni siquiera presentirlo.<br><br>Triste, pero cierto, en la era de la ciencia y la tecnología, las personas cada vez están más distanciadas, los padres no conocen a sus hijos, y los hijos mucha veces no saben nada de sus padres mas que el nombre y que pagan cuentas (si bien les va). Las redes sociales solo han amplificado el edonismo de las personas, tratando de minimizar la tan baja autoestima que las personas tienen, posteando fotos y pretendiendo que tienen una vida llena de logros y éxitos, a personas que en lo general y particular, les importa un bledo si mañana te mueres. Por eso digo, que si tienen uno o dos amigos de verdad, eres rico. Saludos.",t2d1JwqUC8I,https://www.youtube.com/watch?v=t2d1JwqUC8I
"Que gusto ya hayas cursado el charco. Un gran saludo desde México, acabas de pasar a encabezar mi Top de youtubers. ",t2d1JwqUC8I,https://www.youtube.com/watch?v=t2d1JwqUC8I
"Amigo, buen  video, muy interesante. ¿De qué país eres?",t2d1JwqUC8I,https://www.youtube.com/watch?v=t2d1JwqUC8I
Estas bien guapo :D,t2d1JwqUC8I,https://www.youtube.com/watch?v=t2d1JwqUC8I
como siempre un video increible. MUCHAS GRACIAS POR TU VIDEOS :),t2d1JwqUC8I,https://www.youtube.com/watch?v=t2d1JwqUC8I
de los mejores videos del canal!! gracias y felicitaciones!,t2d1JwqUC8I,https://www.youtube.com/watch?v=t2d1JwqUC8I
Excelente mensaje final! Te ganaste mi like.,t2d1JwqUC8I,https://www.youtube.com/watch?v=t2d1JwqUC8I
muy interesante =),t2d1JwqUC8I,https://www.youtube.com/watch?v=t2d1JwqUC8I
"¿Que musica de fondo utilizas en todos tus videos? Es genial, se escucha como una cueva o José xD",t2d1JwqUC8I,https://www.youtube.com/watch?v=t2d1JwqUC8I
Gracias!,t2d1JwqUC8I,https://www.youtube.com/watch?v=t2d1JwqUC8I
"189 de media? pffff, a ti te conocen todos mis amigos y familiares, somos como los fans xD",t2d1JwqUC8I,https://www.youtube.com/watch?v=t2d1JwqUC8I
Yo no tengo amigos :(,t2d1JwqUC8I,https://www.youtube.com/watch?v=t2d1JwqUC8I
"Gran video! Desde la primera vez que vi un video tuyo, no dude en suscribirme :) cuando tengas millones de subs voy a poder decir que te sigo desde que tienes 6000. Sigue así! Estoy al pendiente de tus videos siempre! Saludos desde Uruguay!",t2d1JwqUC8I,https://www.youtube.com/watch?v=t2d1JwqUC8I
"que curioso, mi doble es mi vecino XD (en serio)",t2d1JwqUC8I,https://www.youtube.com/watch?v=t2d1JwqUC8I
espectacular,t2d1JwqUC8I,https://www.youtube.com/watch?v=t2d1JwqUC8I
"+CdeCiencia sube más videos de estos, son muy interesantes!",t2d1JwqUC8I,https://www.youtube.com/watch?v=t2d1JwqUC8I
Vaya final todo motivado xD<br>PD:no es una burla eh me encanto el video   :3,t2d1JwqUC8I,https://www.youtube.com/watch?v=t2d1JwqUC8I
"Buenos videos, amigo. Me gustan tus temas ",t2d1JwqUC8I,https://www.youtube.com/watch?v=t2d1JwqUC8I
"genial tu vídeo, tú canal es de los mejores a los que estoy suscrito, felicidades y sigue así, eres un crack.",t2d1JwqUC8I,https://www.youtube.com/watch?v=t2d1JwqUC8I
,t2d1JwqUC8I,https://www.youtube.com/watch?v=t2d1JwqUC8I
"Simplemente, amo este canal&lt;3",t2d1JwqUC8I,https://www.youtube.com/watch?v=t2d1JwqUC8I
Que interesante!,t2d1JwqUC8I,https://www.youtube.com/watch?v=t2d1JwqUC8I
"Pedazo de vídeo sí señor se me ha pasado como 1 minuto, sigue así máquina!",t2d1JwqUC8I,https://www.youtube.com/watch?v=t2d1JwqUC8I
Me encanta tu trabajo:),t2d1JwqUC8I,https://www.youtube.com/watch?v=t2d1JwqUC8I
pero entonses cuantos años vive el hombre en promedio y a cuanta gente se puede conocer con la vida promedia de un ser humano??,t2d1JwqUC8I,https://www.youtube.com/watch?v=t2d1JwqUC8I
"Es posible que alguno de tus videos no sea interesante? porque para mi, todos lo son.",t2d1JwqUC8I,https://www.youtube.com/watch?v=t2d1JwqUC8I
de que me sirve un legado si cuando esté muerto no seré consciente de que se acuerdan de mi?,t2d1JwqUC8I,https://www.youtube.com/watch?v=t2d1JwqUC8I
"Excelente!!!!! Me gustan mucho tus videos. Un saludo desde Bogotá, Colombia",t2d1JwqUC8I,https://www.youtube.com/watch?v=t2d1JwqUC8I
9.200 personas nos acrodaremos de tí.,t2d1JwqUC8I,https://www.youtube.com/watch?v=t2d1JwqUC8I
"Esos finales.... me dio hasta escalofríos xDD MUY BUEN video,uno de mis favoritos.<br>Como dije, esos finales y esa musica de fondo..... no encuentro manera de explicarlo.Sigue asi,suerte :D",t2d1JwqUC8I,https://www.youtube.com/watch?v=t2d1JwqUC8I
"Que buen video, y el final fue aun mejor! Saludos desde Chile.",t2d1JwqUC8I,https://www.youtube.com/watch?v=t2d1JwqUC8I
Impecable como siempre!! Gran mensaje el del final <br>Saludos de Argentina :),t2d1JwqUC8I,https://www.youtube.com/watch?v=t2d1JwqUC8I
"Eres el mejor, saludos",t2d1JwqUC8I,https://www.youtube.com/watch?v=t2d1JwqUC8I
"Felicitaciones :D Tus vídeos son muy de verdad muy buenos, y este simplemente wow! y mas aun por ese final. Saludos desde México, sigue a si :D",t2d1JwqUC8I,https://www.youtube.com/watch?v=t2d1JwqUC8I
"Hoy me desperte pensando en toda la gente que conocia, que realmente son bastantes sobre todo por videojuegos, por donde estudio, etc.<br><br>Vi mis suscripciones y vi tu video, curiosa casualidad, y extrañamente mi meta es dejar un legado en la historia y ser recordado.<br><br>Muy buen video, como siempre!",t2d1JwqUC8I,https://www.youtube.com/watch?v=t2d1JwqUC8I
"Excelente vídeo, no puedo salir de acá sin compartirlo (: sigue con tus vídeos por favor",t2d1JwqUC8I,https://www.youtube.com/watch?v=t2d1JwqUC8I
"Me gustan mucho tus vídeos, son súper interesantes faltarían más canales como el tuyo Like Genio!",t2d1JwqUC8I,https://www.youtube.com/watch?v=t2d1JwqUC8I
Simplemente... que épico final!,t2d1JwqUC8I,https://www.youtube.com/watch?v=t2d1JwqUC8I
"Se acuerden de mi.... Legado.... Todos vamos a morir algun dia... Todo eso, todas las noches, me torturan mentalmente, siento que debo ir a un psicologo.... Preguntas como que hay despues de la muerte, yo me considero una persona creyente de dios, pero las dudas siempre me atacan... ¿que pasa si despues no existe en verdad nada?.... ¿Vos sos una persona creyente?.... Por mas que hables de ciencia y eso, no evita que puedas creer... Yo creo, pero estoy abierto al mundo de la ciencia...<br><br>Es un excelente video, como siempre, en verdad te felicito, segui haciendo videos asi",t2d1JwqUC8I,https://www.youtube.com/watch?v=t2d1JwqUC8I
"Este canal crece y crece , y todo gracias a tu excelente trabajo amigo ... Sigue asi .",t2d1JwqUC8I,https://www.youtube.com/watch?v=t2d1JwqUC8I
"Muy buen video!!<br> Hace falta youtubers como vos.<br>La verdad que te felicitó y te apoyo para que sigas adelante, tenés mi like asegurado :)<br>Un saludo desde Argentina :D",t2d1JwqUC8I,https://www.youtube.com/watch?v=t2d1JwqUC8I
Me gusto<br>Me gusta tu forma de hablar,t2d1JwqUC8I,https://www.youtube.com/watch?v=t2d1JwqUC8I
Exelente video sigue así :),t2d1JwqUC8I,https://www.youtube.com/watch?v=t2d1JwqUC8I
"Exelente video, puedes hacer uno de la teoria de las cuerdas<br>",t2d1JwqUC8I,https://www.youtube.com/watch?v=t2d1JwqUC8I
Jaja y eso q tengo como 300 en face pero solo conosco a mi mama mi abuela y mi prima jajajj,t2d1JwqUC8I,https://www.youtube.com/watch?v=t2d1JwqUC8I
Cual es la cancion de la intro?,t2d1JwqUC8I,https://www.youtube.com/watch?v=t2d1JwqUC8I
"Que sepas que tú estas formando tu legado,<br>Buen video Marti. Saludos desde México!!!!!! ",t2d1JwqUC8I,https://www.youtube.com/watch?v=t2d1JwqUC8I
Me gusta la cancioncita de inicio,t2d1JwqUC8I,https://www.youtube.com/watch?v=t2d1JwqUC8I
El guión está genial redactado ! :D,t2d1JwqUC8I,https://www.youtube.com/watch?v=t2d1JwqUC8I
"Ole ole y ole, un aplauso para este magnífico,sigue así y seras una gran estrella de youtube<br>Una sugerencia,podrias sacar algún tema de ciencia de alguna noticia mundial como p.ej el terremoto de hace unos días podrías decir como se hacen que son las replicas etc. Un saludo GRANDE!",t2d1JwqUC8I,https://www.youtube.com/watch?v=t2d1JwqUC8I
"Lo de conocer a todo el mundo lo había pensado yo muchas veces, en serio que pasada de video ^^ Like",t2d1JwqUC8I,https://www.youtube.com/watch?v=t2d1JwqUC8I
"Me gusto el video, me sorprendio la idea de que estoy a cinco personas de conocer a cualquier persona en el mundo, gracias por subir este video y por seguir informandonos",t2d1JwqUC8I,https://www.youtube.com/watch?v=t2d1JwqUC8I
Me encantan los canales como este que le dan cultura general a la gente. Saludos desde México,t2d1JwqUC8I,https://www.youtube.com/watch?v=t2d1JwqUC8I
Que pasada me encanto el video de hoy,t2d1JwqUC8I,https://www.youtube.com/watch?v=t2d1JwqUC8I
"Super interesante, y épico final, like ! :D",t2d1JwqUC8I,https://www.youtube.com/watch?v=t2d1JwqUC8I
"Al fin, buen vídeo Marti, pero cuándo las noticias semanales? Saludos",t2d1JwqUC8I,https://www.youtube.com/watch?v=t2d1JwqUC8I
"Me ha encantado el vídeo, súper interesante! Hablas muy bien y con mucha soltura :)<br>",t2d1JwqUC8I,https://www.youtube.com/watch?v=t2d1JwqUC8I
"Que gran vídeo, me encantan este tipo de finales que pones, me hace querer levantarme de mi asiento y querer cambiar al mundo, eres genial. ¡Saludos!",t2d1JwqUC8I,https://www.youtube.com/watch?v=t2d1JwqUC8I
"cada vez haces los finales mas epicos, jajaja buen canal, buen video, sigue asi!",t2d1JwqUC8I,https://www.youtube.com/watch?v=t2d1JwqUC8I
Pues para empezar yo te conozco por tus videos...pero no se como te llamas,t2d1JwqUC8I,https://www.youtube.com/watch?v=t2d1JwqUC8I
Me encantó. Si fuese por nota le pongo un 9 al video ;D.,t2d1JwqUC8I,https://www.youtube.com/watch?v=t2d1JwqUC8I
Como siempre final épico,t2d1JwqUC8I,https://www.youtube.com/watch?v=t2d1JwqUC8I
Tu doble puede ser Auronplay xD,t2d1JwqUC8I,https://www.youtube.com/watch?v=t2d1JwqUC8I
Increible el video. Muy interesante la verdad. ¿Como consigues hablar con tanta soltura? Saludos,t2d1JwqUC8I,https://www.youtube.com/watch?v=t2d1JwqUC8I
Saludos desde México.. Cd&#39;ciencia hacen falta más canales como el tuyo para promover la infocultura 💃,t2d1JwqUC8I,https://www.youtube.com/watch?v=t2d1JwqUC8I
1° like ,t2d1JwqUC8I,https://www.youtube.com/watch?v=t2d1JwqUC8I
"No lo he visto, pero... buen vídeo :)",t2d1JwqUC8I,https://www.youtube.com/watch?v=t2d1JwqUC8I
Hola ,t2d1JwqUC8I,https://www.youtube.com/watch?v=t2d1JwqUC8I
1 comentario siii,t2d1JwqUC8I,https://www.youtube.com/watch?v=t2d1JwqUC8I
Primero,t2d1JwqUC8I,https://www.youtube.com/watch?v=t2d1JwqUC8I
También como a los 3 años o antes alguien me cargo y me llevo por la calle yo vi hacia atrás y me di cuenta que estaba viva que vivía aquí en la tierra,ZItpGew1vj0,https://www.youtube.com/watch?v=ZItpGew1vj0
Si recuerdo <br>Me daban mi mamila 🍼 y hacía ruido con mis uñas rozando las letras de la mamila 🍼,ZItpGew1vj0,https://www.youtube.com/watch?v=ZItpGew1vj0
"Mi primer memoria, a los 4 arrastrarme (deslizarme) en un camino en pendiente polvoso.",ZItpGew1vj0,https://www.youtube.com/watch?v=ZItpGew1vj0
Mi primer recuerdo es yo despertandome y todos mirando como si me hubiera lastimado xd y luejo me dormi de vuelta y al dia siguiente fui al jardin(el kinder aca en argentina),ZItpGew1vj0,https://www.youtube.com/watch?v=ZItpGew1vj0
Recuerdo mi primer triciclo 2 años y medio,ZItpGew1vj0,https://www.youtube.com/watch?v=ZItpGew1vj0
"mi primer recuerdo es del domingo 3 de marzo de 1985 , me se la fecha con mucha claridad porque ese dia hubo un terremoto en la zona central de Chile. En ese entonces tenia 4 años y recuerdo que estaba con mi mama en una plaza, de pronto comenzó a temblar muy fuerte y nos refugiamos bajo un arbol muy grande, es todo lo que me acuerdo. Fue traumático jajaja",ZItpGew1vj0,https://www.youtube.com/watch?v=ZItpGew1vj0
grande pan con jamon,ZItpGew1vj0,https://www.youtube.com/watch?v=ZItpGew1vj0
"🐤🐤🐤🐤🐤 <br>Gracias me isiste recordar que mate 5 pollitos en una jaula jugando cuando era niña pregunte a alguien de mi familia para que me lo confirmara si es verdad ;-; y si es real,",ZItpGew1vj0,https://www.youtube.com/watch?v=ZItpGew1vj0
"<a href=""UCaVPhFg-Ax873wvhbNitsrQ/BG7YYsnOLsPp8wS0tLSQBA""></a><a href=""UCaVPhFg-Ax873wvhbNitsrQ/BG7YYo3OLsPp8wS0tLSQBA""></a><a href=""UCaVPhFg-Ax873wvhbNitsrQ/BG7YYsnOLsPp8wS0tLSQBA""></a><a href=""UCaVPhFg-Ax873wvhbNitsrQ/BG7YYo3OLsPp8wS0tLSQBA""></a><a href=""UCaVPhFg-Ax873wvhbNitsrQ/BG7YYo3OLsPp8wS0tLSQBA""></a><a href=""UCaVPhFg-Ax873wvhbNitsrQ/BG7YYo3OLsPp8wS0tLSQBA""></a><a href=""UCaVPhFg-Ax873wvhbNitsrQ/BG7YYo3OLsPp8wS0tLSQBA""></a><a href=""UCaVPhFg-Ax873wvhbNitsrQ/BG7YYo3OLsPp8wS0tLSQBA""></a><a href=""UCaVPhFg-Ax873wvhbNitsrQ/BG7YYo3OLsPp8wS0tLSQBA""></a><a href=""UCaVPhFg-Ax873wvhbNitsrQ/BG7YYo3OLsPp8wS0tLSQBA""></a><a href=""UCaVPhFg-Ax873wvhbNitsrQ/BG7YYo3OLsPp8wS0tLSQBA""></a><a href=""UCaVPhFg-Ax873wvhbNitsrQ/BG7YYo3OLsPp8wS0tLSQBA""></a><a href=""UCaVPhFg-Ax873wvhbNitsrQ/BG7YYsnOLsPp8wS0tLSQBA""></a><a href=""UCaVPhFg-Ax873wvhbNitsrQ/BG7YYsnOLsPp8wS0tLSQBA""></a><a href=""UCaVPhFg-Ax873wvhbNitsrQ/BG7YYsnOLsPp8wS0tLSQBA""></a><a href=""UCaVPhFg-Ax873wvhbNitsrQ/BG7YYoDPLsPp8wS0tLSQBA""></a><a href=""UCaVPhFg-Ax873wvhbNitsrQ/BG7YYsnOLsPp8wS0tLSQBA""></a><a href=""UCaVPhFg-Ax873wvhbNitsrQ/BG7YYsnOLsPp8wS0tLSQBA""></a><a href=""UCaVPhFg-Ax873wvhbNitsrQ/BG7YYoDPLsPp8wS0tLSQBA""></a><a href=""UCaVPhFg-Ax873wvhbNitsrQ/BG7YYoDPLsPp8wS0tLSQBA""></a><a href=""UCaVPhFg-Ax873wvhbNitsrQ/BG7YYoDPLsPp8wS0tLSQBA""></a><a href=""UCaVPhFg-Ax873wvhbNitsrQ/BG7YYoDPLsPp8wS0tLSQBA""></a><a href=""UCaVPhFg-Ax873wvhbNitsrQ/BG7YYsnOLsPp8wS0tLSQBA""></a><a href=""UCaVPhFg-Ax873wvhbNitsrQ/BG7YYsnOLsPp8wS0tLSQBA""></a><a href=""UCaVPhFg-Ax873wvhbNitsrQ/BG7YYoDPLsPp8wS0tLSQBA""></a><a href=""UCaVPhFg-Ax873wvhbNitsrQ/BG7YYoDPLsPp8wS0tLSQBA""></a><a href=""UCaVPhFg-Ax873wvhbNitsrQ/BG7YYoDPLsPp8wS0tLSQBA""></a><a href=""UCaVPhFg-Ax873wvhbNitsrQ/BG7YYsnOLsPp8wS0tLSQBA""></a><a href=""UCaVPhFg-Ax873wvhbNitsrQ/BG7YYsnOLsPp8wS0tLSQBA""></a><a href=""UCaVPhFg-Ax873wvhbNitsrQ/BG7YYrTPLsPp8wS0tLSQBA""></a><a href=""UCaVPhFg-Ax873wvhbNitsrQ/BG7YYrTPLsPp8wS0tLSQBA""></a><a href=""UCaVPhFg-Ax873wvhbNitsrQ/BG7YYrTPLsPp8wS0tLSQBA""></a><a href=""UCaVPhFg-Ax873wvhbNitsrQ/BG7YYrTPLsPp8wS0tLSQBA""></a><a href=""UCaVPhFg-Ax873wvhbNitsrQ/BG7YYoDPLsPp8wS0tLSQBA""></a><a href=""UCaVPhFg-Ax873wvhbNitsrQ/BG7YYsnOLsPp8wS0tLSQBA""></a><a href=""UCaVPhFg-Ax873wvhbNitsrQ/BG7YYsnOLsPp8wS0tLSQBA""></a><a href=""UCaVPhFg-Ax873wvhbNitsrQ/BG7YYsnOLsPp8wS0tLSQBA""></a><a href=""UCaVPhFg-Ax873wvhbNitsrQ/BG7YYsnOLsPp8wS0tLSQBA""></a><a href=""UCaVPhFg-Ax873wvhbNitsrQ/BG7YYsnOLsPp8wS0tLSQBA""></a><a href=""UCaVPhFg-Ax873wvhbNitsrQ/BG7YYsnOLsPp8wS0tLSQBA""></a><a href=""UCaVPhFg-Ax873wvhbNitsrQ/BG7YYsnOLsPp8wS0tLSQBA""></a><a href=""UCaVPhFg-Ax873wvhbNitsrQ/BG7YYsnOLsPp8wS0tLSQBA""></a><a href=""UCaVPhFg-Ax873wvhbNitsrQ/BG7YYoDPLsPp8wS0tLSQBA""></a><a href=""UCaVPhFg-Ax873wvhbNitsrQ/BG7YYoDPLsPp8wS0tLSQBA""></a><a href=""UCaVPhFg-Ax873wvhbNitsrQ/BG7YYrTPLsPp8wS0tLSQBA""></a><a href=""UCaVPhFg-Ax873wvhbNitsrQ/BG7YYrTPLsPp8wS0tLSQBA""></a><a href=""UCaVPhFg-Ax873wvhbNitsrQ/BG7YYoDPLsPp8wS0tLSQBA""></a><a href=""UCaVPhFg-Ax873wvhbNitsrQ/BG7YYoDPLsPp8wS0tLSQBA""></a><a href=""UCaVPhFg-Ax873wvhbNitsrQ/BG7YYsnOLsPp8wS0tLSQBA""></a><a href=""UCaVPhFg-Ax873wvhbNitsrQ/BG7YYsnOLsPp8wS0tLSQBA""></a><a href=""UCaVPhFg-Ax873wvhbNitsrQ/BG7YYsnOLsPp8wS0tLSQBA""></a><a href=""UCaVPhFg-Ax873wvhbNitsrQ/BG7YYsnOLsPp8wS0tLSQBA""></a><a href=""UCaVPhFg-Ax873wvhbNitsrQ/BG7YYsnOLsPp8wS0tLSQBA""></a><a href=""UCaVPhFg-Ax873wvhbNitsrQ/BG7YYsnOLsPp8wS0tLSQBA""></a><a href=""UCaVPhFg-Ax873wvhbNitsrQ/BG7YYoDPLsPp8wS0tLSQBA""></a><a href=""UCaVPhFg-Ax873wvhbNitsrQ/BG7YYoDPLsPp8wS0tLSQBA""></a><a href=""UCaVPhFg-Ax873wvhbNitsrQ/BG7YYrTPLsPp8wS0tLSQBA""></a><a href=""UCaVPhFg-Ax873wvhbNitsrQ/BG7YYrTPLsPp8wS0tLSQBA""></a><a href=""UCaVPhFg-Ax873wvhbNitsrQ/BG7YYrTPLsPp8wS0tLSQBA""></a><a href=""UCaVPhFg-Ax873wvhbNitsrQ/BG7YYrTPLsPp8wS0tLSQBA""></a><a href=""UCaVPhFg-Ax873wvhbNitsrQ/BG7YYrTPLsPp8wS0tLSQBA""></a><a href=""UCaVPhFg-Ax873wvhbNitsrQ/BG7YYrTPLsPp8wS0tLSQBA""></a><a href=""UCaVPhFg-Ax873wvhbNitsrQ/BG7YYoDPLsPp8wS0tLSQBA""></a><a href=""UCaVPhFg-Ax873wvhbNitsrQ/BG7YYoDPLsPp8wS0tLSQBA""></a><a href=""UCaVPhFg-Ax873wvhbNitsrQ/BG7YYsnOLsPp8wS0tLSQBA""></a><a href=""UCaVPhFg-Ax873wvhbNitsrQ/BG7YYsnOLsPp8wS0tLSQBA""></a>",ZItpGew1vj0,https://www.youtube.com/watch?v=ZItpGew1vj0
"Interesante, me pasó lo del pollito pero con gatitos, pisé uno, otro lo rescaté muy bebé, me acosté con él en el pecho para que estuviera calentito, parecía que se iba a recuperar, me quedé dormido y lo aplasté 😢. Cuando niño tuve un pollito de mascota y una niña se sentó en él sin querer y murió",ZItpGew1vj0,https://www.youtube.com/watch?v=ZItpGew1vj0
Creo que mi primer recuerdo fue de cuando tenía unos 3 o 4 años donde estaba caminando con mi mamá hacia mi casa y luego yo le pregunté cual era mi nombre.,ZItpGew1vj0,https://www.youtube.com/watch?v=ZItpGew1vj0
"Se lo que se siente, pasé por el mismo accidente con un pollito cuando era muy chico...<br> Excelente contenido Aldo!! No puedo dejar de escarbar en tu canal y seguir asombrando de tu capacidad y forma de compartir conocimiento. Felicitaciones!!!!",ZItpGew1vj0,https://www.youtube.com/watch?v=ZItpGew1vj0
"Pobre pollito, Aldo!!!<br>Me gustan muchísimo tus vídeos viejos!!! Los nuevos también, pero en estos eras más efusivo, creo...",ZItpGew1vj0,https://www.youtube.com/watch?v=ZItpGew1vj0
Nooooo e l pollitoooooo!,ZItpGew1vj0,https://www.youtube.com/watch?v=ZItpGew1vj0
"El primer recuerdo que tengo fue cuando tenia 2 años 7 meses y 27 días. <br>Recuerdo a mi abuela mirando la televisión un lanzamiento de un cohete. Lo notorio es que mi abuela estuviera mirando televisión, nunca mas la vi hacerlo  y por supuesto que no pudiera ver dibujos por estar mirando un cohete que no hacia nada.<br>Lo único que se me ocurre, por lo cual mi abuela estuviera mirando TV. es el lanzamiento del Apolo 11. Aunque reconozco que fuese ser un lanzamiento posterior, no lo creo.",ZItpGew1vj0,https://www.youtube.com/watch?v=ZItpGew1vj0
Y q pasa si yo no recuerdo casi nada antes de mis 10 años 💀,ZItpGew1vj0,https://www.youtube.com/watch?v=ZItpGew1vj0
"Se manejan 2 &quot;teorías&quot; no verdades científicas, y si, si hay mucha gente que tiene recuerdos incluso en el vientre de su madre, y es real.",ZItpGew1vj0,https://www.youtube.com/watch?v=ZItpGew1vj0
Cuando mi hermano menor estaba e la panza de mi madre y una amiga le preguntó si yo estaba celosa . Tenía 3 años.,ZItpGew1vj0,https://www.youtube.com/watch?v=ZItpGew1vj0
"Tengo una anécdota, niño, tenía entre 2 y 3 años. Era muy gordo y me bañaban en suero (en Colombia le decimos suero a lo que escurre es queso después de cuajarlo) cómo mis padres vendían un tipo de queso artesanal quedaba mucho de ese líquido y tenían la idea de que eso refrescaba el cuerpo y daba defensas, vivíamos en Caquetá una zona muy húmeda y calurosa. El caso es que me dejaron en una tina ahí parado, me resbale y empecé a ahogarme. La que estaba a cargo mío era una tía por parte de mi papá, ella me dejó allí y me olvidó por un par de minutos. Muchos años después me vino ese recuerdo a la mente de estar ahogando junto con las escena de mi tía yéndose. Mi mamá me preguntó que cómo era posible que yo me acordará de tal cosa, tiempo después cuando me ví con mi tía, ella confirmo lo sucedido. También recuerdo en esa misma ciudad como la profesora de jardín golpeaba a la mayoría de niños por protarse mal, ese recuerdo es de los 4 años de edad. Tengo muchos recuerdos de esa ciudad, vivimos allí hasta que yo casi cumplí los 5 años",ZItpGew1vj0,https://www.youtube.com/watch?v=ZItpGew1vj0
"Yo tengo muy pocos recuerdos de más atrás de cuatro años. Recuerdo que le tenía miedo a una escultura rara que había, luego recuerdo que pase por un cuadro grave de hepatitis a los 4 años (creo, no tenía conciencia del tiempo)  Tuve una fiebre muy alta a causa de eso en la que perdí la conciencia. Luego de eso no recuerdo mas, todo esta en blanco. Solo se que de un momento a otro ya tenía cinco años y  empecé a prepararme para ir al jardín de infantes. 🤷🏻‍♀️<br>Lo curioso es que recuerdo bien mis cuatro años hasta antes de la enfermedad.",ZItpGew1vj0,https://www.youtube.com/watch?v=ZItpGew1vj0
"Todo es fake, entonces?",ZItpGew1vj0,https://www.youtube.com/watch?v=ZItpGew1vj0
🐣🐤🐥🐥💀☠️. El ciclo,ZItpGew1vj0,https://www.youtube.com/watch?v=ZItpGew1vj0
excelente ... maraton RobotPlaton...dia 2,ZItpGew1vj0,https://www.youtube.com/watch?v=ZItpGew1vj0
"Hola Aldo, espero que hayas podido superar lo del pollito. Te entiendo, cuando era chica pise un ratón, que ya estaba muerto, pero me dió tanta impresión, y en el momento pensé que a lo mejor estaba agonizando, y yo lo termine de matar...y aunque tengo 55 años nunca me pude olvidar de ese día !! 🤦🏻‍♀️ Cuando nos gustan los animales, somos muy empáticos con su sufrimiento. Tengo 5 perros y 3 gatas !!! 💓🐶😺🥰<br>Saludos desde Uruguay 🇺🇾.",ZItpGew1vj0,https://www.youtube.com/watch?v=ZItpGew1vj0
"No deberías estar tan seguro de lo que afirmas al principio Aldo. Yo nací en diciembre de 1969 y tengo recuerdos no solo desde los 4 o 3 años de edad , sino desde los 2 años de edad... Soy el hermano menor de una familia de 15 hijos y tengo recuerdos casi perfectos de cuando tenía dos años lo cual comprobamos con mis hermanos - que tampoco me creían- y se llevaron la sorpresa cuando les comente que recordaba cuando me dieron mi primera nalguiza, o zurra, como le digan en tu país, entre otros recuerdos, pero el que más les sorprendió fue cuando les comente que un día los chantagee haciéndome el dormido arriba de mi triciclo rojo que me regalo mi padrino de bautizo abrazando a una gatita cuando escuché &quot;que bonito niño&quot; y todas esas ternureses... Cómo ya había dicho muchas cosas de las que me acordaba,  mi hermana quiso corroborar lo que decía porque le recordo algo y saco un album donde precisamente estaba una foto con el cuadro explicado anteriormente y al voltear la foto para ver la fecha tenía 17/Dic/1972 y fue cuando empezaron a tomar más en serio mis recuerdos y desde entonces les he dicho muchas cosas que ví y escuché y ya casí no se sorprenden... Lógico que no son recuerdos al 100, pero aún ahora me siguen preguntando si me acuerdo de algo y de repente los vuelvo a sorprender... Y como que me molesto tu actitud ante tu aseveración negativa, pero recordé que ya estoy acostumbrado a esas actitudes... De todos modos un saludo y un abrazo Aldo...",ZItpGew1vj0,https://www.youtube.com/watch?v=ZItpGew1vj0
Mi ultimo recuerdo es que estaba fumando marihuana.......santo Aldo....ruegale a tu Virgen madre que me proteja....nueva Zelanda tengo a alguien ahí y te vamos a buscar ......un doloroso abrazo desde Uruguay,ZItpGew1vj0,https://www.youtube.com/watch?v=ZItpGew1vj0
El pollito :c,ZItpGew1vj0,https://www.youtube.com/watch?v=ZItpGew1vj0
"Buscando un abrigo que me gustaba con 4 años, es mi primer recuerdo y hoy tengo 47",ZItpGew1vj0,https://www.youtube.com/watch?v=ZItpGew1vj0
"<a href=""https://www.youtube.com/watch?v=ZItpGew1vj0&amp;t=234"">3:54</a>, me acuerdo que en Derdevil la esposa de un reportero sufría de algo muy similar",ZItpGew1vj0,https://www.youtube.com/watch?v=ZItpGew1vj0
Hola aldo conoci a una persona que tenia un par de recuerdos de sus 3 años y recordaba a niños de su jardin de infancia cuando tenia 4 y 5 años incluso  sus nombres,ZItpGew1vj0,https://www.youtube.com/watch?v=ZItpGew1vj0
Recuerdo estar jugando play 2 y pisar el cable del control y ver la consola caerse y el disco salir volando. No es mi primer recuerdo pero eso si es bastante claro,ZItpGew1vj0,https://www.youtube.com/watch?v=ZItpGew1vj0
Que terrible....  Pobre pollito,ZItpGew1vj0,https://www.youtube.com/watch?v=ZItpGew1vj0
